SMILES,Reward,Cluster
COc1nc(N)nc(-n2ccnc2Oc2cc(C)c(C)c(C)c2C)c1O,0.002396038,N(N1C(N)=NNC12c1cc(C)ccc1NC2=O)=Cc1ccc(O)c(OC)c1
O=C(O)c1cccc2sc(=O)[nH]c12,0.002360804,c12ccsc1C(=O)c1ccncc1C2=O
c1ccc(-c2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2Nc2n[nH]c(C3CC3)n2)cc1,0.002359807,c1cc2cc(OCc3ccc(Cl)cc3Cl)ccc2cc1C1N=C(N2CCOCC2)NC(N)=N1
CNc1nc2c(NS(=O)(=O)c3cccc(Cl)c3)cccn2n1,0.002347972,n1c2c(cc(Br)c(Br)c2)n(S(c2ccc(C)cc2)(=O)=O)c1Cl
COC1CN(c2cc(Nc3cccc(C(F)(F)F)c3)ncn2)CCO1,0.002337808,c1cc2nc(C(F)(F)F)n(CCn3cnc4c(N5CCOCC5)ncnc34)c2cc1
Cc1nc(C(=O)NC2C3CC4CC2CC(C(N)=O)(C4)C3)co1,0.002330221,n1c2cccc1C(=O)NC1c3ccccc3CC1OC(=O)c1cccc(n1)C(=O)OC1Cc3ccccc3C1NC2=O
O=[N+]([O-])c1nnnn1Cc1ccc(C#Cc2ccc(F)cc2)cc1O,0.002329299,[O-][N+](=O)c1ccc(C2N(N=CCCn3nnc4c3cccc4)C(=O)C2Cl)cc1
O=C(NCCCCNc1ccnc2cc(Cl)ccc12)c1ccc(Br)cc1,0.002314588,c1(Br)cc(Br)cc2c1NCCC2NCCCNc1nc2c(cccn2)[nH]1
N=C(N)NCCCC(NC(=O)CCc1cccs1)C(=O)O,0.002313625,c12c(c(C(C)(C)C)cc(C(C)(C)C)c1)[nH]c(C(C)(C)C)c2CC(N)C(=O)NC(CCCNC(N)=N)C(OC)=O
N#Cc1ncccc1Cc1ccc(Cl)c(Br)c1,0.002313275,c1(C#CC#N)c(Cl)nccc1
CCC(C)C(NC(=O)C(NC(=O)CCC=CC(C)=O)C(C)C)C(=O)NC(Cc1ccccc1)C(N)=O,0.00230583,C(CCCCCCC(C)CC)C(CC(=O)NC(C(NC(C(O)=O)CC(C)C)=O)CCC(=O)O)O
O=C1NC(=O)c2cc(NC(=O)c3c[nH]c4ccccc34)ccc21,0.002304293,N1(c2c(Cl)cc(C)cc2Cl)C(=O)c2c(nccn2)C1=O
c1ccc(-c2ccccc2)cc1,0.002292234,c1cc(C=CC=O)ccc1
C#CCc1nnc(-c2ccc(Cl)cc2Cl)o1,0.002287271,Clc1c(OCc2oc(-c3c(Cl)c4ccccc4s3)nn2)cccc1
Cc1cc(-c2ccc([N+](=O)[O-])cc2)ccc1C#N,0.00228018,[N+]([O-])(c1ccccc1C(O)C(C#N)=C)=O
Cc1cnc2c(c1C)C(=O)c1cc(C#N)ccc1-2,0.002273221,n12c(cc(C#N)c1C(c1ccccc1)=O)cccc2
CCNc1ncnc2[nH]c(NC(=O)CCC3CCCCC3)nc12,0.002264665,N(CC)C(=O)Nc1nc2c(c(-c3ncccn3)cc(-c3cncc(F)c3)c2)[nH]1
O=c1c2ccccc2nc(SCc2cc(Cl)c(Cl)cc2Cl)n1Cc1ccco1,0.002258899,c1ccc(C=C(n2cnc3c(c2=O)ccc(Cl)c3)C(=O)c2nccs2)c(Cl)c1
Cc1nc(N2CCN(C)CC2)c2cnn(CC(C)C)c2n1,0.002256055,C1CN(c2c3nc[nH]c3ncn2)CCC1C
N#Cc1ccc(N(CCNS(=O)(=O)c2ccccc2)CC(=O)NC2C3CC4CC(C3)CC2C4)nc1,0.002237609,C1(=NN=C2C(=O)Nc3ccc(S(=O)(N4CCOCC4)=O)cc32)SC(C)C(=O)N1c1ccccc1
CCCCCn1c(=O)n(CCCCCNC(=S)Nc2ccc(Cl)cc2Cl)c(=O)c2ccccc21,0.002237425,S(CCCC)c1nc2c(c(N3CCN(C)CC3)n1)[nH]c(=O)c(=O)n2Cc1ccc(F)cc1
Cc1cc(O)c2c(=O)c3ccccc3[nH]c2c1,0.002232695,c1(C)c2oc(=O)c3cc4c(nc3c2ccc1)CCC4
C=C1Cc2ccc(OC)c(O)c2C1=O,0.002232347,c1ccccc1C(O)=CC(c1ccc2occc2c1OC)=O
CC(C)(O)C(=O)NCc1ccc(NC=NCc2ccccc2F)cc1Cl,0.002230428,c1(NC(c2c(=Nc3ccc(Br)cc3)oc3c(C)ncc(CO)c3c2)=O)ccc(C)cc1
COc1nc(S(=O)(=O)Oc2cccc(Cl)c2)nn1C(C)=O,0.00222887,c1(NS(c2cc(C(F)(F)F)cc(F)c2)(=O)=O)cc(OC)c(-n2cnc(Cl)c2)cc1
CC(C)c1ccc(-n2ncc3c(Cl)nc(N)cc32)cc1,0.002227173,c1cc2ccc(-n3c(N)c(C#N)c(-c4ccc(Cl)cc4Cl)n3)nc2cc1
O=C1c2ccccc2-c2cc3cc(Oc4ccc(Cl)cc4)ccc3nc21,0.00222633,c1(Cl)c2c(nccc2)c(OB(c2cc(Cl)ccc2)c2cc(Cl)ccc2)cc1
CCCCCCCCCCCCCCCC(=O)Nc1ccc(Cn2c(CCCC)nc3ccccc32)cc1,0.002224287,C1CCCCn2c(-c3ccc(-c4ccccc4)cc3)c[n+](-c3ccc(CC)cc3)c21
Nc1nc(Nc2ccc(Cl)cc2)c2cccnc2n1,0.002219014,c1cc(Br)cc2nc(Nc3cc(Cl)c(Cl)cc3)[nH]c12
NS(=O)(=O)c1ccc(-n2cc(-c3ccccc3)nn2)cc1,0.002197619,c12cc3ccccc3c(-c3cc(C(F)(F)F)nn3-c3ccc(NS(N)(=O)=O)cc3)c1cccc2
O=C1CC2(CCNCC2)Oc2cc(C#Cc3ccccc3)ccc21,0.002191802,c1ccc2c(c1)OCC1C2C2(C(=O)c3ccccc3CC2)C2Cc3c(cccc3)CN21
Oc1ccc(C=CCCSc2ccccc2)cc1O,0.002189537,c1(O)c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
O=c1n(Cc2ccc(C(F)(F)F)c([N+](=O)[O-])c2)nc2cccnn12,0.002168566,[O-][N+](=O)c1ccc(C2N(N=CCCn3nnc4c3cccc4)C(=O)C2Cl)cc1
CC(C(=O)O)N(C1CC1)S(=O)(=O)c1c(Cl)cc(Cl)c(Cl)c1F,0.002164969,c1c(CN(C(=O)C=Cc2ccc(Cl)cc2)C)c(N(S(=O)(c2ccc(F)cc2)=O)CCO)ccc1
CC(c1cncc(Cl)c1)N1CCNCC1,0.002162478,C1CCCCC1Cc1[nH]c2c(c1CN(Cc1ccccc1)CC)c(Cl)ncc2
CSC(=O)c1cc(C2CC2)c2cccc(OCCCCOCc3ccccn3)c2n1,0.002159606,C([n+]1cc(SCc2ccc(OC)cc2)cc2c1cccc2)CCCCC1CCCCC1
C=CCNS(=O)(=O)c1cccc2c1OCCN2S(=O)(=O)c1ccc2ccc(=O)oc2c1,0.002157652,O=S(c1ccc2c(c1)C(=O)C(=O)N2)(N1CCOCC1)=O
O=C(O)C1CN(c2ccc(Sc3cccnc3)cc2)C1=O,0.002155076,c1c(Cl)c(N2C(c3c(S)nc4ccccc4c3)C(Cl)C2=O)ccc1
O=c1c2cccn2c2ccccc2n1-c1cccc2ccccc12,0.002154733,N1(c2c(Cl)cc(C)cc2Cl)C(=O)c2c(nccn2)C1=O
C#CC(=O)OCCS(=O)(=O)c1cc(Cl)ccc1F,0.002151169,O=S(c1c(S(=O)(c2ccc(Cl)cc2)=O)c[nH]c1)(CC1=NCCS1)=O
Oc1ccc(NC(c2ccc(Br)cc2)c2cccnc2)cc1,0.002137542,C(=NNc1nccnc1Cl)c1ccc(O)cc1O
CSc1ccccc1N1CCN(S(=O)(=O)c2ccc(O)c(C(C)=O)c2O)CC1,0.002135022,C1(=NN=C2C(=O)Nc3ccc(S(=O)(N4CCOCC4)=O)cc32)SC(C)C(=O)N1c1ccccc1
CN1CCCC(c2ccc(Cl)cc2Cl)C1,0.002126376,c1(Cl)ccc(CN(CCBr)CCBr)cc1Cl
CCC(Oc1ccc(C(C)(C)C)cc1)C(=O)Nc1cccc(Cl)n1,0.002122213,CC(c1ccc(C)c(Oc2c(NC(=O)c3c(O)ccc(Cl)c3)cc(Cl)cc2)c1)C
O=S(=O)(O)O,0.002109526,O=S(=O)(O)SSSSS(=O)(O)=O
CCc1cccc(Nc2ncnc(N3C(=O)NCC3C(C)C)n2)c1,0.002107565,n1c(N2CC(N)CC2CN)nc(Nc2ccc(NC(c3c(O)c4c(cccc4)cc3)=O)cc2)nc1N1CC(N)CC(N)C1
Cc1c(C(=O)O)[nH]c2ccc(Cl)cc12,0.002098066,c1(Cl)cc(Cl)cc(C(c2c(Cl)c(Cl)c(Cl)[nH]2)=O)c1OC
COc1cc(-c2cc(N3CCCCCC3)nc(NCC=CC(=O)O)n2)ccc1O,0.002088229,N1(CC#CCOC(c2c(C)c3c(ncnc3N3CCCCC3)s2)=O)CCN(c2cc(OC)ccc2)CC1
COc1cc(-c2ccsc2)ccc1O,0.002087173,c1ccccc1C(O)=CC(c1ccc2occc2c1OC)=O
FC(F)(F)CCN(C1CCOCC1)C(c1cc(Cl)cc(Cl)c1)C(F)(F)F,0.002067756,c1(Br)cc(OCC2C(c3ccc(F)cc3)CCNC2)c(Cl)cc1
Oc1cccc(-c2c(O)nc3ccccc3c2O)c1,0.002060837,n1c2c(c(=O)[nH]c(-c3cc(C)c(O)c(C)c3)n2)c(C)cc1C
CC(C)CN1CCCCCCN(S(=O)(=O)c2ccc(Cl)cc2)C1=O,0.00204862,O=S(c1ccc2c(c1)C(=O)C(=O)N2)(N1CCOCC1)=O
O=C(COc1cccc2[nH]ncc12)N1CCC(Nc2ncnc3cc(OCCCO)c(OC4CCOC4)cc23)CC1,0.002047797,n1c(N2CC(N)CC2CN)nc(Nc2ccc(NC(c3c(O)c4c(cccc4)cc3)=O)cc2)nc1N1CC(N)CC(N)C1
CC(C)Oc1ccc(Cl)cc1C#Cc1cnc(N2CC(C)(C)OC2=O)nc1,0.00203979,N#CC1(c2ccc(-c3c(F)cc(N4C(=O)OC(Cn5ccnn5)C4)cc3)cn2)C2C1CN(c1ncc(C#N)cc1)C2
CCCCCCc1ccc(S(=O)(=O)CC)cc1,0.002018861,C(Sc1oc(CS(c2ccc(NC(C)=O)cc2)(=O)=O)nn1)CCCCC
CN(C)CCC=C1C(=O)Nc2cc(CCCCC#N)ccc21,0.002002175,c1cccc2cc(CN(C)C(=O)C=Cc3cc4c(nc3)NC(=O)CC4)n(C)c12
Cc1cc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)nc2)ccc1N1CCN(C)CC1,0.002000769,C(c1c(Cl)c(C#N)c(Cl)c(Cl)c1Nc1c2nc[nH]c(=O)c2c(N2CCCCC2)cc1)#N
CC#CC=CC#CCOc1ccc(O)cc1,0.001997203,C(CCC#C)C=CCCCCc1cc(O)ccc1
Cc1ccc2nc(Sc3cccc(Cl)c3Cl)nc(O)c2c1,0.00198588,c1c(Cl)c(N2C(c3c(S)nc4ccccc4c3)C(Cl)C2=O)ccc1
O=C(O)C(Cc1ccc(Cl)cc1Cl)NS(=O)(=O)c1cccc2ccc(Br)cc12,0.001982125,Clc1c(NS(=O)(c2c(C)cc3oc(=O)cc(CN=[N+]=[N-])c3c2)=O)cccc1
CC(C)N(C)c1ncccc1C(=O)O,0.00198035,c1cc(C=Cc2ccc3ccccc3[n+]2C)ccc1N(C)C
Cc1cc(F)c(Cl)c2c(Cl)cc(O)nc12,0.001969796,c1(O)c(C#N)c(-c2ccc(F)c(F)c2)c2c(n1)C1CC(C2)C1(C)C
C#CCN(CCCC(=O)O)C(=O)CCC,0.001968842,C(C=O)(=CCCC(C)=CC=CC(N1CCCCC1)=O)C
CN1CCN(c2nc3ccc([N+](=O)[O-])cc3s2)CC1,0.001960552,n1c(N2CCCCC2)c2c(nc1)sc(-c1oc(-c3ccc([N+]([O-])=O)cc3)nn1)c2C
Clc1ccc(C(Nc2c(Cl)cc(Cl)cc2Cl)c2ccccc2)c(Cl)c1,0.001948714,c1(NC(CC=C)c2ccc(F)cc2F)c(F)cc(F)cc1
O=C(CSc1nc2ccccc2s1)Nc1ccccc1,0.001944811,c1cccc2n3cccc3c(C[S+](c3ncccc3)[O-])nc12
N#Cc1ccc(OCCCN2CCNCC2)cc1,0.001936121,N1(CCC#N)CCN(CCO)CC1
COc1ccc(Cl)c(Sc2nnc(C(F)(F)F)s2)c1,0.001923225,c1(Cl)cc(Cl)cc(C(c2c(Cl)c(Cl)c(Cl)[nH]2)=O)c1OC
COc1ccc2sc(Nc3ncccc3Cl)nc2c1,0.001919497,O(C(F)(F)F)c1cccc(-c2cc3nc(N)sc3cc2)c1
CCCNC(C)CCCC(N)=NN,0.001913222,C(CCCCCCCNCCCCCCCCNC(N)=N)NC(NCC1CC1)=N
N#Cc1cc2ccc(Cl)cc2nc1N1CCCCCCCCCC1,0.00190377,C(c1c(Cl)c(C#N)c(Cl)c(Cl)c1Nc1c2nc[nH]c(=O)c2c(N2CCCCC2)cc1)#N
CCCNC(=O)Nc1ccc(-c2ccnc(N3CCOCC3)c2)cc1,0.001899923,c1cc2nc(C(F)(F)F)n(CCn3cnc4c(N5CCOCC5)ncnc34)c2cc1
Cc1cc(Nc2ccc3c(c2)NC(=O)CO3)cc(C)c1F,0.001896607,c1(NC(c2c(=Nc3ccc(Br)cc3)oc3c(C)ncc(CO)c3c2)=O)ccc(C)cc1
COc1ccc2ccc(-c3nc4ccccc4[nH]3)nc2c1,0.001888325,c12n(C)c3c(c(C)c4c[n+](C)ccc4c3C)c1cc(OC)cc2
Cn1cc(-c2ccc(Cl)c(-c3[nH]nc4c3CCCNC4=O)c2)c2ccccc21,0.001885964,s1c(-c2cccnc2)ncc1-c1c2ccc(=O)n(CCC)c2[nH]n1
COc1ccc2cccnc2c1N1CCN(CCCNC(=O)COc2ccc(O)cc2C2CCCCC2)CC1,0.001874487,N1(CC#CCOC(c2c(C)c3c(ncnc3N3CCCCC3)s2)=O)CCN(c2cc(OC)ccc2)CC1
O=C1C2CC2CN1c1ncnc2[nH]cc(-c3cccc(Br)c3)c12,0.001870659,C(c1c(Cl)c(C#N)c(Cl)c(Cl)c1Nc1c2nc[nH]c(=O)c2c(N2CCCCC2)cc1)#N
N=C(N)c1ccc(CNC(=O)Cn2cc(Cl)nc(NCc3ccc(Cl)cc3)c2=O)cc1,0.001859354,O=C1C(N(C(=O)CC(N)CCCCN)C)CN=C(Nc2ccccn2)N1
CCCNCCOCCC(=O)C1=C(Br)C(=O)c2ccccc2C1=O,0.001852066,c1(Cl)c(C(=O)c2ccc(Cl)cc2)ccc(OCC=CCOCCCNCCc2ccc(F)cc2)c1
C[n+]1cccc(COC(=O)Nc2ccc(O)c(Cl)c2)c1,0.001845089,c1cc(OCc2cc(=O)c(Oc3c(Cl)cccc3Cl)cn2C)ccc1
FC(F)(F)c1cccc(-c2cnc(-c3ccccc3)[nH]2)c1,0.001843851,c1(-c2c(-c3cc(Cl)cc(Cl)c3)[nH]c(C(F)(F)F)n2)cc(Cl)cc(Cl)c1
CCN(CC(C)O)S(=O)(=O)c1ccc(NC(=O)CSc2cnc[nH]2)cc1,0.001834545,C(Sc1oc(CS(c2ccc(NC(C)=O)cc2)(=O)=O)nn1)CCCCC
Cc1cc(O)cc([N+](=O)[O-])c1OC(C)c1ccc(Cl)o1,0.001819091,[N+]([O-])(c1c(C=Nc2c(C(C)C)cccc2C(C)C)ccc(OC(C)=O)c1OC)=O
CCC=CC=CC(=O)C=CC=CC(=O)O,0.001816957,CC=CC=CC(O)C#CC#CC#CC#C
CC(C)=CC(=O)NCc1ccc(C2NC(=O)CS2)cc1,0.001813374,c1(C(NC(C=CC=CC)=O)CC(=O)NC(C(C2C(=O)NC(=O)C2C)=O)C(C)C)ccccc1
O=C(NCCNCC(Cc1ccc(O)cc1)N1CCN(c2ccccc2)CC1)c1ccc(OCc2ccccc2)cc1,0.001806425,N1CCN(C(c2ccc(Oc3cc(F)c(CC)cc3O)c(F)c2)=O)CC1=O
O=C1CCCN1c1nc(NCc2ccc(-c3cccc(C(F)(F)F)c3)cc2)ncc1C(F)(F)F,0.001794067,c1cc2nc(C(F)(F)F)n(CCn3cnc4c(N5CCOCC5)ncnc34)c2cc1
CN(C)c1ccc(NC2=NC(=O)CN2)cc1,0.001775274,O=C1C(N(C(=O)CC(N)CCCCN)C)CN=C(Nc2ccccn2)N1
Oc1ccc(CCNCC(O)c2cccc(Cl)c2O)cc1,0.001769604,c1(Cl)c(C(=O)c2ccc(Cl)cc2)ccc(OCC=CCOCCCNCCc2ccc(F)cc2)c1
[N-]=[N+]=NC(=O)c1ccccc1Br,0.001768323,c1c(C(F)(F)F)c([N+](=O)[O-])ccc1N(N=Nc1cc(C(F)(F)F)c([N+]([O-])=O)cc1)C(c1ccncc1)=O
CN(C)CC=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(C(=O)NCCN4CCOCC4)c3)ncc2Br)c1,0.001764572,c1nc(CN2CCOCC2)ccc1-c1cc2c([nH]c(NC(NCC)=O)n2)c(-n2cc(C)cn2)c1F
CC1CC1(C)OCc1ccc([N+](=O)[O-])cc1,0.001761891,O(c1cc(C)c(Cl)cc1C(C)C)CCCCCCCC[N+](Cc1oc([N+]([O-])=O)cc1)(C)C
CCc1ccc(-c2cc(-c3cccc(C)c3)c(O)cc2O)cc1O,0.001758027,c1cc(C(c2cc(Br)c(O)cc2O)c2c(O)cc(O)c(Br)c2)ccc1O
NCC(Cc1ccccc1)NC(=O)C1CCCN1Cc1ccc(Cl)cc1,0.001749762,N1CCN(C(c2ccc(Oc3cc(F)c(CC)cc3O)c(F)c2)=O)CC1=O
CNc1ccc(C=Cc2ccc3c(=O)c4ccccc4[nH]c3n2)cc1,0.001740984,c1cc2c(cc1)Cc1c(Nc3c(C)ccc(C)c3)ncnc1O2
O=C(O)c1[nH]nc(Cc2ccc(Br)cc2)c1Br,0.001717874,C(=C)Cc1c2c(c(-c3sc(-c4ccc(C(=O)O)nc4)nc3)n[nH]2)ccc1
CC#CCCCSc1nnc(-c2ccc(F)cn2)o1,0.001713219,c1(-c2nnc(CN3Cc4c(ccs4)CC3)o2)ccc(F)cc1
CC(C)(C)c1ccc(Sc2ccccc2O)c(O)c1,0.001701116,OC1=Cc2c(ccc3cc(C)c(O)cc32)C(C)(C)C1=O
O=c1ccc(COc2ccc(Cl)cc2)nn1CCOCc1ccccc1C(F)(F)F,0.001698668,N1CCN(C(c2ccc(Oc3cc(F)c(CC)cc3O)c(F)c2)=O)CC1=O
O=C(c1ccccc1)c1ccc(CNc2nccc(-c3c(Cl)cncc3Cl)n2)cc1,0.001695449,c1(-c2cc(Cl)cc(Cl)c2)nc(N)[nH]c1-c1cc(Cl)cc(Cl)c1
COc1cc(F)ccc1N1C(=O)C(=O)c2cc(F)ccc21,0.001674155,N1(c2c(Cl)cc(C)cc2Cl)C(=O)c2c(nccn2)C1=O
CCOC(=O)CC(=O)C=O,0.001669389,C(=C)CCCCCCCCCOC(CC(C[N+](C)(C)C)OC(=O)CC(C)C)=O
CCCC(NC(=O)C(C)CS)C(C)C,0.0016625,CC(N(C(C=CC=C(C)CCC=C(C)C=O)=O)C(C)C)C
Cc1cc(CCCOc2ccc(S(=O)(=O)c3ccc(O)cc3)cc2)sc1C,0.001659962,COc1c2cc(OC)c(c1)C[n+]1cn(cc1)Cc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Cn1cc[n+](c1)C2
CS(=O)(=O)c1ccccc1-c1ccc(-c2nnc(N)s2)c(F)c1,0.001654426,c12cc3ccccc3c(-c3cc(C(F)(F)F)nn3-c3ccc(NS(N)(=O)=O)cc3)c1cccc2
C=CCC(C)(C=Cc1cc(F)c(O)c(OC)c1)C(=O)O,0.001639074,c1cc(C(=O)C)cc(F)c1Oc1ccc(CC)cc1O
CN(C)c1ccc2nc3ccccc3c(NCCN)c2c1,0.001632641,CCC(c1cc(C2CN3C(CN)CC2CC3)nc(-c2ccncc2)n1)CC
Fc1ccc(CSc2cc(-c3cccc(Cl)c3)n[nH]2)c(F)c1,0.001628896,c1(F)cc(F)cnc1-c1sc2nnc(-c3c(Cl)cccc3)n2n1
N#Cc1ccc(B(O)O)cc1,0.001618661,OB(c1cc(Cl)c(C=O)cc1)O
CC(CCC(C(=O)O)C(=O)O)=NO,0.001618217,C(C)(C)(C)OC(COP(=O)(OCC(=O)OC(C)(C)C)CCCN(O)C(C)=O)=O
FC(F)(F)c1ccc(N=Cc2nnc(S)n2-c2ccc(Cl)cc2)cc1,0.001611321,c1(-n2c(S)nnn2)ccccc1
CC(CCc1ccc(C(C)C)cc1)NC(=O)C#Cc1ccccc1,0.001609396,N(C(C(=O)C(CC)C)=O)CCc1c(-c2ccccc2)[nH]c2c1cccc2
CCC(Nc1cc(C=Cc2[nH]cnc2Cl)cc(F)c1O)c1ccc([N+](=O)[O-])cc1,0.001607839,c1(=O)c(C=C(c2ccc([N+](=O)[O-])cc2)c2nnn[nH]2)coc2ccc(F)cc12
c1nc(N2CCCCC2)nc(N2CCOCC2)n1,0.001595217,c1cc2nc(C(F)(F)F)n(CCn3cnc4c(N5CCOCC5)ncnc34)c2cc1
Cc1cc(-c2ccccc2C(=O)O)cnc1Oc1cc(Cl)cnc1N,0.001592114,c1(C#N)ccc(C=Cc2n(-c3cccc(O)c3)c(=O)c3c(n2)cccc3F)cc1
Brc1cc(-c2ccccn2)ccc1CNC1CCNCC1,0.00158695,C1NCCC(c2[nH]nc(C=Cc3cc(Cl)c(Cl)cc3)c2)C1
CCCCCCCCn1c(N2CCCC2)nc2ncc(-c3cnn(C)c3)cc2c1=O,0.00158496,C1N(Cn2c(=O)n(CCCn3cncc3)c(C)n2)CCCC1
Cc1ccn(-c2ccc3sc(C)nc3c2)c1,0.001582838,c12cc(-c3cc4n(-c5cc(CCC(C)C)ccc5)ccc4cc3)ccc1[n+](C)cc1c2c(C)ccc1
Cc1ccc(N=Nc2cc([N+](=O)[O-])ccc2C(=O)O)cc1,0.001578425,[N+]([O-])(c1c(C=Nc2c(C(C)C)cccc2C(C)C)ccc(OC(C)=O)c1OC)=O
C=CC(C)N1C(=O)NC(=Cc2cnc3c(c2)C(=O)c2ccsc2C3=O)C1=O,0.001574832,c1ccc(C=C(n2cnc3c(c2=O)ccc(Cl)c3)C(=O)c2nccs2)c(Cl)c1
CN(C)CCNc1nc(N2CCCCCC2)nc2[nH]nnc12,0.001570257,n12nc(N3CCNCC3)c3c(cccc3)c1nnc2-c1ccccc1
COc1ccccc1S(=O)(=O)N(C)Cc1ccc(C(C)(C)C)cc1,0.001563121,C(Oc1c(S(NC(C)(C)C)(=O)=O)c2nc(S(=O)(C)=O)sc2cc1)C
NC(N)=NN=Cc1cc(Br)cc(O)c1O,0.001555594,C(=NNc1nccnc1Cl)c1ccc(O)cc1O
CCOC(=O)C(N)CCC(N)=O,0.001548548,C(C(NC(C(N)CCCC)=O)CCl)(=O)O
COc1ccc(OC)c(NCc2ccc(C=Cc3cc(OC)c(OC)c(OC)c3)cc2)c1,0.001547076,CC(c1ccc(C)c(Oc2c(NC(=O)c3c(O)ccc(Cl)c3)cc(Cl)cc2)c1)C
O=C(Nc1nc2cc(-c3ccccc3)ccc2s1)c1cc(F)c(O)c(F)c1,0.001545545,O(C(F)(F)F)c1cccc(-c2cc3nc(N)sc3cc2)c1
CC(Oc1ccc(C(F)(F)F)c(F)c1)C(=O)NCc1ccc(OC(F)(F)F)cc1,0.001537418,CC(c1ccc(C)c(Oc2c(NC(=O)c3c(O)ccc(Cl)c3)cc(Cl)cc2)c1)C
CCCn1c(=O)c(C(=O)Nc2cnn(Cc3cccc(Cl)c3)c2)c(O)c2cccc(F)c21,0.00152481,C(c1ccc(Cl)cc1)[n+]1cn(CCCN2C(=O)c3c4c(c(Br)cc3)cccc4C2=O)nc1
COc1ccc(-n2nc(C)cc2OC2CN(C)C2)cc1,0.001511844,O(C)c1cc(C=Cc2oc(-c3cc([N+](=O)[O-])cn3C)nn2)ccc1O
N#Cc1ccc(-c2cnc(C#N)c(N3CCCCCC3)n2)cc1,0.001510172,C1CN(c2c3nc[nH]c3ncn2)CCC1C
CCCNCc1cccc(COP(=O)(O)CCC)c1,0.001496795,C(CC(c1ccc(OCCOCC[N+](Cc2ccccc2)(C)C)cc1)(C)C)(C)(C)C
Cn1nc(C(C)(C)C)cc1NCc1ccc([N+](=O)[O-])cc1,0.001495937,[N+](c1n(CCN2CCN(C(c3ccccc3)c3ccccc3)CC2)c(C)nc1)(=O)[O-]
Clc1cccc(N2CCSCC2)c1,0.001494792,N(=c1ccn(CCCCCCCCn2ccc(=Nc3ccc(Cl)cc3)cc2)cc1)c1ccc(Cl)cc1
COc1ccc(C=Cc2ccc(Cl)cc2)cc1OC,0.001481183,c1cc(Cl)cc(Cl)c1Oc1c(O)cc(Cl)cc1
CCCc1ccc(-n2nnc3c(C)ccc(C)c3c2=O)c(F)c1,0.00147917,C1Cc2c(c3c(s2)nnn(-c2ccc(F)cc2)c3=O)CC1
C[n+]1cc(C#N)c(O)c2ccccc21,0.00147565,c12n(C)c3c(c(C)c4c[n+](C)ccc4c3C)c1cc(OC)cc2
COc1ccc(-c2nc(N3CCN(C)CC3)nn3c(CCN4CCCC4C)nnc23)cc1F,0.00147338,C(CCCCCCn1nc(-n2nnc(COc3cc(C(F)(F)F)nc(N)n3)c2)c2ccc(C(F)(F)F)nc21)CCC
O=c1cc(-c2ccc([N+](=O)[O-])cc2)c2ccccc2o1,0.001468724,[N+]([O-])(c1c(C=Nc2c(C(C)C)cccc2C(C)C)ccc(OC(C)=O)c1OC)=O
c1ccc2c(c1)ccn2C1CCC(N2CCCC2)CC1,0.001461456,C(c1[n+](C)c2ccccc2c(N2CCCCC2)c1)=Cc1c2ccccc2[nH]c1
Fc1cccc(COCc2nc3c(Br)cc(Br)cn3n2)c1,0.001449224,n1c2n(ccc3nnc(-c4ccc(F)cc4)n23)c(-c2ccc(F)cc2)n1
COc1ccc(C=Cc2ccc3ncnc(N)c3n2)cc1,0.001446048,c1c(Sc2nc3c(nc(N)nc3N)nc2)ccc(OC)c1
C[n+]1cccc(COC(=O)Nc2ccc(O)c(Cl)c2)c1,0.001438667,c1cc(OCc2cc(=O)c(Oc3c(Cl)cccc3Cl)cn2C)ccc1
Cc1coc(C(Cc2ccccc2)NC2CCSC2NC(=O)CCc2ccc(N=[N+]=[N-])cc2)n1,0.001433805,c1(-n2nc3c(c2)CC(NC(c2cc4c(cc2)SCC(=O)N4)=O)CC3)cccc2cccnc12
Cc1cc2c(=O)ccn(Cc3ccc(Cl)c(Cl)c3)c2[nH]1,0.00142852,c1(Cl)ccc(C=Nc2nc(-c3c(=O)c4c(n(CC)c3)nc(C)cc4)[nH]n2)cc1
O=c1cc(Cc2ccc(F)cc2)c2ccc(-c3ccc(F)cc3)cc2[nH]1,0.001424871,Fc1ccc(C[n+]2ccc3c4c(n5c(=O)ccc2c53)cccc4)cc1
C=CCn1nc(C(c2ccccc2)c2ccccc2)c2c(N)ncnc21,0.00141847,c1cc2ccc(-n3c(N)c(C#N)c(-c4ccc(Cl)cc4Cl)n3)nc2cc1
CCN1CCC(c2ccc(Cl)c(Cl)c2)CC1,0.00141411,c1(Cl)ccc(CN(CCBr)CCBr)cc1Cl
CN1C2CCC1CC(c1ccc(C=O)cc1)C2,0.001407064,c1(C)cc2c(cc1)n(CCCCCC1CCCCC1)c1ccc[n+](C)c21
Cc1ncc(C(F)(F)F)n1-c1ccc(NC(=O)c2ccc(Cl)cc2Cl)cc1,0.001406195,c1cc(C([N-]c2c([N+]#N)c(C)nn2C)=O)c(Cl)cc1Cl
