SMILES,Reward,Cluster
Cc1cc(O)cc([N+](=O)[O-])c1OC(C)c1ccc(Cl)o1,0.001819091,SimCluster_41
CCC=CC=CC(=O)C=CC=CC(=O)O,0.001816957,SimCluster_511
CC(C)=CC(=O)NCc1ccc(C2NC(=O)CS2)cc1,0.001813374,SimCluster_102
O=C(NCCNCC(Cc1ccc(O)cc1)N1CCN(c2ccccc2)CC1)c1ccc(OCc2ccccc2)cc1,0.001806425,SimCluster_30
O=C1CCCN1c1nc(NCc2ccc(-c3cccc(C(F)(F)F)c3)cc2)ncc1C(F)(F)F,0.001794067,SimCluster_10
CN(C)c1ccc(NC2=NC(=O)CN2)cc1,0.001775274,SimCluster_221
Oc1ccc(CCNCC(O)c2cccc(Cl)c2O)cc1,0.001769604,SimCluster_5
[N-]=[N+]=NC(=O)c1ccccc1Br,0.001768323,SimCluster_97
CN(C)CC=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(C(=O)NCCN4CCOCC4)c3)ncc2Br)c1,0.001764572,SimCluster_142
CC1CC1(C)OCc1ccc([N+](=O)[O-])cc1,0.001761891,SimCluster_41
CCc1ccc(-c2cc(-c3cccc(C)c3)c(O)cc2O)cc1O,0.001758027,SimCluster_0
NCC(Cc1ccccc1)NC(=O)C1CCCN1Cc1ccc(Cl)cc1,0.001749762,SimCluster_17
CNc1ccc(C=Cc2ccc3c(=O)c4ccccc4[nH]c3n2)cc1,0.001740984,SimCluster_1
O=C(O)c1[nH]nc(Cc2ccc(Br)cc2)c1Br,0.001717874,SimCluster_100
CC#CCCCSc1nnc(-c2ccc(F)cn2)o1,0.001713219,SimCluster_584
CC(C)(C)c1ccc(Sc2ccccc2O)c(O)c1,0.001701116,SimCluster_25
O=c1ccc(COc2ccc(Cl)cc2)nn1CCOCc1ccccc1C(F)(F)F,0.001698668,SimCluster_2
O=C(c1ccccc1)c1ccc(CNc2nccc(-c3c(Cl)cncc3Cl)n2)cc1,0.001695449,SimCluster_0
COc1cc(F)ccc1N1C(=O)C(=O)c2cc(F)ccc21,0.001674155,SimCluster_5
CCOC(=O)CC(=O)C=O,0.001669389,SimCluster_477
CCCC(NC(=O)C(C)CS)C(C)C,0.0016625,SimCluster_344
Cc1cc(CCCOc2ccc(S(=O)(=O)c3ccc(O)cc3)cc2)sc1C,0.001659962,SimCluster_7
CS(=O)(=O)c1ccccc1-c1ccc(-c2nnc(N)s2)c(F)c1,0.001654426,SimCluster_0
C=CCC(C)(C=Cc1cc(F)c(O)c(OC)c1)C(=O)O,0.001639074,SimCluster_163
CN(C)c1ccc2nc3ccccc3c(NCCN)c2c1,0.001632641,SimCluster_8
Fc1ccc(CSc2cc(-c3cccc(Cl)c3)n[nH]2)c(F)c1,0.001628896,SimCluster_0
N#Cc1ccc(B(O)O)cc1,0.001618661,SimCluster_24
CC(CCC(C(=O)O)C(=O)O)=NO,0.001618217,SimCluster_334
FC(F)(F)c1ccc(N=Cc2nnc(S)n2-c2ccc(Cl)cc2)cc1,0.001611321,SimCluster_10
CC(CCc1ccc(C(C)C)cc1)NC(=O)C#Cc1ccccc1,0.001609396,SimCluster_35
CCC(Nc1cc(C=Cc2[nH]cnc2Cl)cc(F)c1O)c1ccc([N+](=O)[O-])cc1,0.001607839,SimCluster_41
c1nc(N2CCCCC2)nc(N2CCOCC2)n1,0.001595217,SimCluster_296
Cc1cc(-c2ccccc2C(=O)O)cnc1Oc1cc(Cl)cnc1N,0.001592114,SimCluster_0
Brc1cc(-c2ccccn2)ccc1CNC1CCNCC1,0.00158695,SimCluster_9
CCCCCCCCn1c(N2CCCC2)nc2ncc(-c3cnn(C)c3)cc2c1=O,0.00158496,SimCluster_141
Cc1ccn(-c2ccc3sc(C)nc3c2)c1,0.001582838,SimCluster_58
Cc1ccc(N=Nc2cc([N+](=O)[O-])ccc2C(=O)O)cc1,0.001578425,SimCluster_41
C=CC(C)N1C(=O)NC(=Cc2cnc3c(c2)C(=O)c2ccsc2C3=O)C1=O,0.001574832,SimCluster_729
CN(C)CCNc1nc(N2CCCCCC2)nc2[nH]nnc12,0.001570257,SimCluster_171
COc1ccccc1S(=O)(=O)N(C)Cc1ccc(C(C)(C)C)cc1,0.001563121,SimCluster_5
NC(N)=NN=Cc1cc(Br)cc(O)c1O,0.001555594,SimCluster_244
CCOC(=O)C(N)CCC(N)=O,0.001548548,SimCluster_230
COc1ccc(OC)c(NCc2ccc(C=Cc3cc(OC)c(OC)c(OC)c3)cc2)c1,0.001547076,SimCluster_21
O=C(Nc1nc2cc(-c3ccccc3)ccc2s1)c1cc(F)c(O)c(F)c1,0.001545545,SimCluster_0
CC(Oc1ccc(C(F)(F)F)c(F)c1)C(=O)NCc1ccc(OC(F)(F)F)cc1,0.001537418,SimCluster_91
CCCn1c(=O)c(C(=O)Nc2cnn(Cc3cccc(Cl)c3)c2)c(O)c2cccc(F)c21,0.00152481,SimCluster_0
COc1ccc(-n2nc(C)cc2OC2CN(C)C2)cc1,0.001511844,SimCluster_145
N#Cc1ccc(-c2cnc(C#N)c(N3CCCCCC3)n2)cc1,0.001510172,SimCluster_19
CCCNCc1cccc(COP(=O)(O)CCC)c1,0.001496795,SimCluster_305
Cn1nc(C(C)(C)C)cc1NCc1ccc([N+](=O)[O-])cc1,0.001495937,SimCluster_41
Clc1cccc(N2CCSCC2)c1,0.001494792,SimCluster_153
COc1ccc(C=Cc2ccc(Cl)cc2)cc1OC,0.001481183,SimCluster_5
CCCc1ccc(-n2nnc3c(C)ccc(C)c3c2=O)c(F)c1,0.00147917,SimCluster_283
C[n+]1cc(C#N)c(O)c2ccccc21,0.00147565,SimCluster_117
COc1ccc(-c2nc(N3CCN(C)CC3)nn3c(CCN4CCCC4C)nnc23)cc1F,0.00147338,SimCluster_114
O=c1cc(-c2ccc([N+](=O)[O-])cc2)c2ccccc2o1,0.001468724,SimCluster_1
c1ccc2c(c1)ccn2C1CCC(N2CCCC2)CC1,0.001461456,SimCluster_107
Fc1cccc(COCc2nc3c(Br)cc(Br)cn3n2)c1,0.001449224,SimCluster_442
COc1ccc(C=Cc2ccc3ncnc(N)c3n2)cc1,0.001446048,SimCluster_2
C[n+]1cccc(COC(=O)Nc2ccc(O)c(Cl)c2)c1,0.001438667,SimCluster_5
Cc1coc(C(Cc2ccccc2)NC2CCSC2NC(=O)CCc2ccc(N=[N+]=[N-])cc2)n1,0.001433805,SimCluster_220
Cc1cc2c(=O)ccn(Cc3ccc(Cl)c(Cl)c3)c2[nH]1,0.00142852,SimCluster_11
O=c1cc(Cc2ccc(F)cc2)c2ccc(-c3ccc(F)cc3)cc2[nH]1,0.001424871,SimCluster_1
C=CCn1nc(C(c2ccccc2)c2ccccc2)c2c(N)ncnc21,0.00141847,SimCluster_4
CCN1CCC(c2ccc(Cl)c(Cl)c2)CC1,0.00141411,SimCluster_116
CN1C2CCC1CC(c1ccc(C=O)cc1)C2,0.001407064,SimCluster_332
Cc1ncc(C(F)(F)F)n1-c1ccc(NC(=O)c2ccc(Cl)cc2Cl)cc1,0.001406195,SimCluster_0
CCC(N)c1nnc(SCCOc2ccc(Br)cc2)s1,0.001405868,SimCluster_71
CC(C)(C)c1ccc(CN2CCN(c3ccc(Cl)cc3)CC2)cc1,0.001374593,SimCluster_10
Cc1ccc(C(C)C)cc1-c1ccc(CNCCCn2nnnc2C)s1,0.001373978,SimCluster_68
COc1cc(Cn2ccnc2)ccc1Oc1nc(Nc2ccc(C#N)cc2)ncc1C(F)(F)F,0.001367486,SimCluster_16
COc1nc2ccccc2c2[nH]c3cc(C#N)ccc3c12,0.001363367,SimCluster_2
N#Cc1cc(NC(=O)c2cnc(S)c(C(F)(F)F)c2)ccc1Oc1ccc(Br)cc1,0.001357511,SimCluster_16
COCc1cc(-c2cnc(OC(C)C)cc2Oc2ccc(C#N)cc2)on1,0.001344197,SimCluster_41
Cc1cc(F)c(F)cc1-c1ccnc2c1CCCN2c1ccc(C(F)(F)F)cc1,0.001343053,SimCluster_10
COc1cc(C)ccc1-c1csc2ncnc(NCCCCCCOCCSc3nc4c(F)cccc4n3C3CCCCCC3)c12,0.001340422,SimCluster_38
CC(C)CCC(=Cc1ccc(C(F)(F)F)cc1)Cc1ccc(F)cc1,0.001328361,SimCluster_5
CSc1ccc(CNS(=O)(=O)c2cccc(NC(=O)CCl)c2)cc1,0.001328169,SimCluster_7
CN(C)c1ccc(C=Cc2ccc3[nH]c(=S)n(C)c(=O)c3c2)cc1,0.001328076,SimCluster_24
NC1CCN(c2ccc(Nc3ncc(Cl)c(Oc4c(Cl)ncc5ccccc45)n3)cc2)CC1,0.001324914,SimCluster_1
Cc1cc(Oc2cncc(COc3ccc(Cl)cc3)c2)ccn1,0.001324854,SimCluster_0
NS(=O)(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1,0.001320813,SimCluster_93
CS(=O)(=O)c1c(Cl)nc(N)nc1N1CCCCC1C(=O)O,0.001306737,SimCluster_583
Cc1c(O)c(C(C)(C)C)cc(C(C)(C)C)c1O,0.001305295,SimCluster_190
CCCCCc1ccc(OP(=O)(CC(=O)C(=O)O)OCCCC)nc1,0.001299403,SimCluster_74
CCOC(=O)c1c([N+](=O)[O-])noc1Nc1ccccc1O,0.001286604,SimCluster_76
Nc1nc2cc(S(=O)(=O)Nc3cc(Cl)ccc3Cl)ccc2s1,0.00128362,SimCluster_6
CN(C)c1ccc(CSc2csc(N(C)C)n2)cc1,0.001283215,SimCluster_122
Clc1ccc(CN2CCN(CCOc3ccccc3)CC2)cc1,0.00127903,SimCluster_9
COc1ccc(N2C(=O)C=CC2=O)cc1OC(=O)N(C)C(C)C,0.001278652,SimCluster_170
Oc1ccc(Oc2cccc(F)c2)cc1Cl,0.0012755,SimCluster_6
O=S(=O)(Nc1cccc(F)c1)c1ccc2scnc2c1,0.001274887,SimCluster_22
Cn1c(=O)[nH]c(Br)c(OP(=O)(O)O)c1=N,0.001274878,SimCluster_728
O=C1C(=O)c2ccccc2C(=O)C1=Cc1ccc(Cl)cc1,0.001265624,SimCluster_0
CCCCCCN(Cc1ccc(Br)s1)NC(=O)Nc1ccccc1Cl,0.00126375,SimCluster_31
COc1ccc(C(OCCCN)c2ccc(Cl)cc2)cc1,0.001259644,SimCluster_7
Nc1c(C(=O)NC2C=CC(O)CC2)cnn1-c1ccccc1,0.001258413,SimCluster_176
CC(C)Nc1cccnc1-c1ccc(C#N)cc1Cl,0.001257029,SimCluster_58
O=S(=O)(CCCl)c1ccccc1,0.001251923,SimCluster_13
N#CC[N+](=O)[O-],0.001231085,SimCluster_727
Cc1cn(-c2nccc3ncccc23)cn1,0.001226603,SimCluster_108
CC(C)c1c(O)c(C(C)(C)C)cc2c1OC(=Cc1cc(Br)cc(I)c1)C2=O,0.001220289,SimCluster_510
O=c1c2ccccc2nc(NC2CCc3ncccc32)n1Cc1ccc(O)cc1,0.001219753,SimCluster_1
CN=C(NN=C1CCCCC1)Nc1cccc(Cl)c1,0.001213061,SimCluster_90
Cc1ccc(C)c(N=Nc2c(N)oc3ccc(Cl)cc3c2=O)c1,0.001212006,SimCluster_138
CNCC(=O)Nc1ccc(N(Cc2ccc(F)cc2)C(=O)c2sc3c(Cl)cccc3c2O)cc1,0.001197549,SimCluster_1
CC1NCCC1Nc1nc(Cc2ccccc2C(F)(F)F)cc(Nc2nccc(C(F)(F)F)n2)n1,0.001196527,SimCluster_219
N#Cc1ccc(-c2cccc(-c3cnc4c(cnn4C4CC4)n3)c2)cc1,0.001189945,SimCluster_19
c1ccc(-c2ccc[nH]2)cc1,0.001180637,SimCluster_8
N#Cc1ccccc1CNc1ncc(Cl)c(-c2c[nH]c3ncccc23)n1,0.001162734,SimCluster_40
Cc1cc2ccccc2s1,0.001151797,SimCluster_11
NC(CCC(=O)O)C(=O)O,0.001146086,SimCluster_334
COc1cccc(CC(CC(=O)O)Nc2nc(N3CCCCCC3)c3ccccc3n2)c1,0.001143472,SimCluster_2
CC(C)(C)c1ccc(S(=O)(=O)Oc2cc(C=CCNCCCCCNCCCNC(=O)c3ccccn3)ccc2Br)cc1,0.001138652,SimCluster_7
Cc1cc(C(=O)OC(C)(C)C)c(OC(C)C)c(C)c1O,0.001138297,SimCluster_509
CCCCCCCCCCCNCc1cc(OC)ccc1C(=O)O,0.001136566,SimCluster_18
N#Cc1ccc2c(c1)N(S(=O)(=O)c1cccc(Cl)c1)CCS2,0.001134659,SimCluster_9
COc1ccc(Cl)cc1N=C1NC(=O)C(=Cc2ccn(C3CCNC3)c2)S1,0.001134619,SimCluster_174
O=C(CC1=C(O)C(=O)c2ccccc2C1=O)c1cc(Br)c(O)cc1O,0.001131335,SimCluster_3
Oc1ccc2c(c1)-c1ccccc1OC2c1ccc(CBr)cc1,0.001128593,SimCluster_1
COc1cc(C(=O)c2c(-c3cccnc3)nc(N3CCOCC3)nc2N2CCCC2C)cc(OC)c1OC,0.001128066,SimCluster_62
CCOC(C)c1ncc(C=Cc2cn3ccsc3n2)s1,0.00112633,SimCluster_582
Cc1c(Cl)cc(C(F)(F)F)cc1COc1ccc(C=C[N+](=O)[O-])cc1F,0.001125871,SimCluster_49
CCC(C)C(=O)OCC(OC(=O)Nc1ccc(Cl)cc1)C(=O)OC,0.001122399,SimCluster_90
O=C(Nc1ccccc1)c1nnc(Oc2ccccc2Br)s1,0.001122269,SimCluster_0
CN(C#N)CC(O)CN1CCCC1CO,0.001118808,SimCluster_726
O=C1OCC(O)C1c1nc2c(cnc3cc(F)ccc32)[nH]1,0.001114079,SimCluster_37
Cc1cc(NC(=O)Nc2ccccc2-c2nnco2)ccc1F,0.00111005,SimCluster_0
CCCn1c(=O)c2ccccc2c2nccnc21,0.00110116,SimCluster_65
CC(C)(C)OC(=O)NC(C(=O)N1CCCCC1)C(C)(C)C,0.001094833,SimCluster_362
CCCOC(=O)CS(=O)(=O)N(Cc1ccc(C)cc1)C(c1ccccc1)c1ccc(Cl)cc1,0.001088953,SimCluster_7
O=C(Nc1ccc(Cl)cc1)Oc1cc(Cl)cc(Cl)c1,0.001088232,SimCluster_7
O=C(c1c(Br)ncn1Cc1ccccc1C(F)(F)F)N1C2CCC1CC(Nc1ccc(F)cn1)C2,0.001087353,SimCluster_219
CN(C)CCNC(=O)c1cccc2c3nc4c(ccc5ccccc54)nc3n(C)c12,0.001087013,SimCluster_0
CC1CN(c2ccc(C#N)c(-c3ccccc3)n2)CC(C)N1C,0.001086203,SimCluster_8
CCCCCCCCCCCOc1ccc(O)c2c1c(=O)oc1ccccc12,0.001082026,SimCluster_3
O=C(CN1CCN(c2ccccc2C(F)(F)F)CC1)NCCNS(=O)(=O)c1cccc([N+](=O)[O-])c1,0.001078754,SimCluster_13
COc1ccc(CNC(=O)Nc2ccc3c(c2)CCCC3NC(=O)C(N)Cc2ccccc2)c(OC)c1,0.00106589,SimCluster_17
O=C(c1nccs1)c1sccc1-c1ccsc1,0.001064326,SimCluster_581
O=C(NCc1ccncc1)c1ccc(Nc2ncnc3cc(N4CCOCC4)cc(F)c23)cc1,0.001062218,SimCluster_19
O=C(O)C=CC(=O)NC1C2CC1N(C(=O)Nc1ccc(Oc3ccccc3)c(Cl)c1)C2,0.001061614,SimCluster_261
Cn1c(=O)nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)c2ccccc21,0.001054735,SimCluster_2
Fc1ccc(-c2nnc3sc(-c4ccnc(N5CCOCC5)n4)c(Cl)n23)cc1,0.001050076,SimCluster_86
CCOc1cc(OC)c(C=CC(=O)CC(=O)C=Cc2cc(O)c(O)cc2OCCO)c(OC)c1,0.001049501,SimCluster_187
Cc1cc(Oc2ccccc2)cc(-c2cnn(C)c2N)c1,0.00104397,SimCluster_0
Cc1onc(-c2ccccn2)c1-c1csc(N2CCC(N)CC2)n1,0.001042237,SimCluster_115
CN(C)c1cccnc1C1=C(c2c[nH]c3ccccc23)C(=O)NC1=O,0.001039154,SimCluster_3
CN(CCCCc1ccccc1O)C(=O)CCl,0.00103909,SimCluster_238
CC(C)CC(=N)NCCCC(N)C(=O)O,0.001037362,SimCluster_230
O=C(Nc1ccc(S(=O)(=O)F)c(C(F)(F)F)c1)c1ccccn1,0.001036377,SimCluster_16
Cc1ccc(-c2cccc(Cl)c2)cc1O,0.001034967,SimCluster_0
CC(C)CCN1C(=O)CNC(=O)C1=O,0.001033858,SimCluster_580
O=C1N=C(NCc2ccc(Cl)cc2)SC1=Cc1cccs1,0.001032549,SimCluster_23
COc1cc(OC)nc(N2CCC(Oc3ccc(C(C)NC(C)=O)cc3)C2)n1,0.00103158,SimCluster_62
Cc1ccc2oc(=O)ccc2c1O,0.001026524,SimCluster_80
COC(=O)C1CC(NC(C)=O)CC1Oc1ccccc1,0.001022179,SimCluster_262
Cc1cc(Cl)ccc1-c1nnc(SCc2n[nH]c(N)n2)o1,0.001018001,SimCluster_161
CCC(CC)(OCC(c1ccccc1)c1ccc(C)cc1)c1cc(F)cc(Cl)c1,0.001014047,SimCluster_1
CC(C)OC1CC2CCC1N2C(=O)c1cccs1,0.001011629,SimCluster_725
CCCCCCCCCCCCCCOc1ccnc2ccccc12,0.001010886,SimCluster_18
CC(=O)c1cccc(NN=C2C(=O)NN=C2c2ccccc2)c1,0.001004114,SimCluster_0
O=[N+]([O-])c1ccc(N2CCC(=Cc3ccc(Br)cc3)CC2)c([N+](=O)[O-])c1,0.000995026,SimCluster_159
O=C(O)CCCCCCCCCCC(O)COC(=O)Cc1ccc(=O)[nH]n1,0.00098784,SimCluster_128
CCOc1cc(C=Cc2ccc(Cl)cc2)cc(O)c1OCC,0.000986094,SimCluster_24
Cc1ccc(C=C2C(=O)NC(=O)N(c3ccc(NS(=O)(=O)c4ccc(F)cc4F)cc3)C2(C)C)cc1,0.000982257,SimCluster_7
CCc1cnn(-c2nc(O)c3cnn(C4CCOC4)c3n2)c1C#N,0.000977847,SimCluster_579
CCC1OCC(O)C1O,0.00097768,SimCluster_724
Cc1nc(N2C(=O)C(C)C2=O)c(C)c(=O)[nH]1,0.000977177,SimCluster_723
N#CN(CCN1Cc2ccsc2C1)S(=O)(=O)c1ccc(Br)cc1,0.000975362,SimCluster_56
NC(CNS(=O)(=O)c1ccc(Cl)s1)COc1c(Cl)ccc(Cl)c1Cl,0.0009681,SimCluster_339
COc1c(F)c(F)c(F)c(F)c1S(C)(=O)=O,0.000966295,SimCluster_390
CCCCCCCC=CC(=O)Cc1cc(=O)oc2c(Br)c(O)ccc12,0.000961604,SimCluster_74
CCCCCC(=O)NCC(=O)O,0.000959669,SimCluster_79
CCCCCCCC(C)NNC(N)=O,0.000958532,SimCluster_230
N=C(N)NN=CC#Cc1ccccc1Cl,0.000955924,SimCluster_722
CC1(C)OC(=O)N2C(c3ccc(Br)cc3)c3ccc(O)cc3CC21,0.000955564,SimCluster_14
CNCc1nc2cc(C(C)(C)C)ccc2n1Cc1ccc(-c2nc(CO)no2)cc1,0.000949592,SimCluster_57
CC(C)(C)c1n[nH]c(NNC(=O)c2ccc(Cl)cc2Cl)n1,0.000948789,SimCluster_110
CN(C)Cc1cc2n(c(=O)c1)C(=O)c1ccccc1C2=O,0.000946999,SimCluster_3
O=CNC=CCCCCC1CCSS1,0.00094461,SimCluster_721
Cn1cc(-c2cc(-c3cccc(C(=O)NC(C)(C)C)c3)c3cccc(S(=O)(=O)NC4CCCCCC4)c3c2)cn1,0.000943892,SimCluster_33
CC(C)(C)c1ccc(C(=O)C(=O)NCc2ccccc2)cc1,0.000941091,SimCluster_2
O=c1oc2ccc(S(=O)(=O)Nc3ncccn3)cc2n1-c1ccccc1,0.000940082,SimCluster_3
Cc1cccc2nc3c(c(Nc4ccc(Cl)c(Cl)c4)c12)SCC(=O)N3,0.000939682,SimCluster_26
c1ccc(-c2ccc(-n3cnnc3)cc2)cc1,0.000936974,SimCluster_0
O=[N+]([O-])c1cc(NS(=O)(=O)c2ccc(Nc3nc4cccc(Cl)c4o3)cc2)ccc1Cl,0.000936194,SimCluster_1
COc1ccccc1C1SCC(=O)N1c1nc(C(=O)c2ccccc2C(=O)O)cs1,0.000931609,SimCluster_2
O=C(CN1CCN(Cc2ccc(Cl)c(Cl)c2)CC1)NC1CCCCCCC1,0.000923241,SimCluster_116
CN(C)C(=O)c1cccc2[nH]c(-c3cncc4ccc(F)cc34)nc12,0.0009197,SimCluster_37
CC(C=Cc1ccc(C(=O)CC(=O)C(C)O)cc1)=CC(=O)O,0.000915005,SimCluster_147
N#Cc1ccc(S(=O)(=O)N2Cc3cccc(C(F)(F)F)c3CC2C(=O)NO)cc1,0.000905889,SimCluster_16
Fc1ccc(Cn2c(CN3CCNCC3)nc3ccccc32)cc1,0.000903523,SimCluster_1
CCCCCCCc1ccc2cccc(CCCO)c2c1Br,0.000901444,SimCluster_18
CC(C)c1ccc(O)cc1C(=O)NC(CC(=O)O)C(=O)O,0.000898987,SimCluster_191
CS(=O)(=O)N1CCC(O)(c2ccc3c(c2)OCO3)C1,0.000897001,SimCluster_153
Cc1cc(-c2ccncc2)c(Oc2cccc(Cl)c2)nc1O,0.000896798,SimCluster_0
CC(c1ccc(F)cc1)c1nc2cccc(N)c2c(=O)[nH]1,0.000886674,SimCluster_1
COP(=O)(OCC1CCC(=O)N1CC(=O)O)OC(C)(C)C,0.000870801,SimCluster_720
N#Cc1cccc2ccc(-c3sc(N)nc3-c3ccc(Cl)cc3)nc12,0.000870583,SimCluster_1
CCS(=O)(=O)Nc1ccccc1C(=O)Nc1ccccc1NC(=O)c1ccco1,0.000869156,SimCluster_47
O=S(=O)(Nc1ccc(-c2cccc(F)c2)cc1)N1CCOCC1,0.000868919,SimCluster_19
Fc1ccc(COc2cccc(-c3ccc(Cl)c(Cl)c3)n2)cc1,0.000865866,SimCluster_1
COc1ccc(-c2cn(CCCN(C)C)c3c(-c4c(C)noc4C)cc(O)cc23)cc1,0.000861589,SimCluster_53
CC(=O)Oc1ccc(C=CC(=O)O)cc1CO,0.000859249,SimCluster_79
CC(=O)OCc1ccc2c(c1)C(=O)c1ccc3ccc(=O)oc3c1C2=O,0.000854506,SimCluster_3
CN(C)Cc1cnc2c(c1)N(c1ccc(S(C)(=O)=O)cc1)CCO2,0.000852756,SimCluster_205
CN1CCC(Oc2c(NS(=O)(=O)c3ccc(Br)cc3)cc(C(C)(C)C)cc2C(C)(C)C)C1,0.000852622,SimCluster_33
CC1(Cn2c(C=NNC(N)=S)cnc2Cc2c(Cl)cccc2Cl)CCCCC1,0.000851121,SimCluster_314
O=S(=O)(OCCOCOc1cncnc1)c1cc(Cl)ccc1Cl,0.000850869,SimCluster_361
O=c1cc(-c2ccco2)ccn1Cc1ccc(F)cc1,0.000846086,SimCluster_1
CC(C)c1ncccc1-c1nnc(SCc2ccc(-c3ccccc3)cn2)o1,0.000839903,SimCluster_0
Cc1ccc(C2CCCN2c2nnc(-c3cc4ccccc4s3)[nH]2)o1,0.00083989,SimCluster_85
CC(C)(Cc1ccc(O)cc1)N=O,0.000838619,SimCluster_5
CCCNC(CC)c1ccc(Oc2ccc(F)cc2)cc1,0.000838314,SimCluster_1
COc1cc(-c2ccc(-c3cc[nH]c3)cc2O)cc(OC)c1OC,0.000833813,SimCluster_14
CC(C)CC(NC(=O)OC1CN(Cc2ccc3c(c2)OCCO3)CC1(C)O)C(=O)Nc1nc2cc(F)c(F)cc2s1,0.000824891,SimCluster_39
CCCCNC(C)Cc1cc(OC)c(O)c(OC)c1,0.000822701,SimCluster_330
CC(C)C(=O)NC(C(C)C)C(O)C(O)CNCCOc1ccc(Cl)cc1Cl,0.000821425,SimCluster_250
CC(C)(O)c1cc(O)ccc1OC1CCNCC1,0.000819247,SimCluster_188
C=CCNC(=O)Nc1ccc(Br)cc1,0.000810743,SimCluster_102
CCc1nc(-c2ncc(-c3cc(OC)c4c(=O)cc(-c5cccc6ccccc56)oc4c3)o2)co1,0.000809465,SimCluster_21
Cc1ccc(S(=O)(=O)NC(=N)c2cnc3cc(C(F)(F)F)ccc3c2)cc1,0.000807952,SimCluster_10
CCc1nc(-c2cccs2)nc(NC)c1C#N,0.000799107,SimCluster_258
COc1cc2nc(-c3cccs3)nc(-c3ccccc3F)c2cc1OC,0.000798647,SimCluster_2
NCCn1nc(S(=O)(=O)c2ccc(F)cc2)c2cccnc21,0.000795244,SimCluster_1
CC1CC1OC(=O)C1=CCOC1=O,0.000794533,SimCluster_719
CN1C(=O)C(C(C)(C)O)Nc2ccc(C#N)cc21,0.000793542,SimCluster_360
N#Cc1cc2nc(Nc3ccc(F)c(F)c3F)c(-c3ccc4nc[nH]c4c3)cn2n1,0.000784685,SimCluster_158
CCCCCCCS(=O)(=O)Nc1nnc(S(N)(=O)=O)s1,0.000784189,SimCluster_441
O=C(CCl)NCc1ccc(Br)cc1,0.000783369,SimCluster_102
COc1cc(NN=Cc2ccc(OS(=O)(=O)O)cc2)cc(OC)c1OC,0.00078276,SimCluster_21
CC1(C)CC(=O)c2cc(C(C#N)=Cc3ccc(O)cc3)[nH]c2C1,0.000780394,SimCluster_394
COc1cccnc1C#Cc1cscn1,0.000776747,SimCluster_508
CSCc1cncc(Oc2ccc(NS(=O)(=O)c3ccccc3)cc2F)c1,0.000770771,SimCluster_0
O=c1oc(-c2ccccc2Sc2ccc3c(c2)OCO3)cc2cccc(Cl)c12,0.000770636,SimCluster_3
C=CS(=O)(=O)c1ccc(OCCCCCCCCC)c(Br)c1,0.000766801,SimCluster_18
O=C1C=C(c2ccc(Cl)cc2Cl)C(=O)c2ccccc21,0.000766429,SimCluster_0
Clc1cc(Cl)c(N2CCNCC2)c(Cl)c1,0.000762607,SimCluster_9
C=CCSCCNCCCCNCc1cc(Cl)ccc1OC,0.000761921,SimCluster_304
Cc1ccc(-c2cc(-c3ccccn3)c(CNS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)o2)cc1,0.000761587,SimCluster_237
O=C(c1ccc2ccccc2n1)N1CCNCC1Cc1ccc(F)cc1,0.000757601,SimCluster_1
Cn1c(=O)n(C)c2c(=O)n(CC=CC=Cc3ccc(F)cc3)cnc21,0.000756422,SimCluster_59
Cc1cnc(N2CCC(C(=O)N3CCCC3)C2)cc1F,0.00075482,SimCluster_101
COc1cc(N2CCOCC2)ccc1Nc1cc(NC(CN)c2ccccc2)c([N+](=O)[O-])cn1,0.000752277,SimCluster_54
CN(C)c1ccc(OC2CN(C3CC3)CCC2NC(=O)OC(C)(C)C)cc1,0.000751365,SimCluster_329
CCCCOc1cc(NS(=O)(=O)c2ccc(C#N)cc2)ccc1[N+](=O)[O-],0.000749938,SimCluster_22
COc1ccc(COc2ncc(OCc3nc4cc(OC)c(OC)cc4c(=O)n3-c3cccc(OCc4cc(F)c(F)c(F)c4)c3)cn2)cc1,0.00074937,SimCluster_21
O=Cc1cc(Cl)ccc1C(=O)O,0.000749158,SimCluster_113
CCNC(=O)NN=Cc1ccc(Cl)c(Cl)c1,0.000748556,SimCluster_110
COCCCCCCCCCCCCNS(=O)(=O)c1cc(C)ccc1OC,0.00074739,SimCluster_18
CN(C)c1ncc(Cl)c(-c2cccnc2-c2ccc(F)cc2)n1,0.00074661,SimCluster_1
CCCCCCCCCCCCNC(CSSCCCC)c1ccccc1,0.000744174,SimCluster_18
Cc1ccc(S(=O)(=O)NC(CCCCNC(=O)OC(C)(C)C)C(=O)NO)cc1,0.000743433,SimCluster_71
CCn1cc(-c2cc(-c3ccccc3)ncn2)c2ccccc21,0.000733104,SimCluster_0
Clc1ccc(-c2ccccc2Cl)c(N2CCNCC2)c1,0.000733054,SimCluster_9
CCOC(=O)CCC1CNc2cc(Br)ccc2C1=O,0.00072344,SimCluster_578
Cc1ccc2c(c1)nc(-c1cc(Cl)ccc1Cl)n2CCCc1ccccc1,0.000712778,SimCluster_0
